"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"z_year[2]",-0.0511407293382367,-0.051927864,0.893101862458713,0.851183669952,-1.517536625,1.39208004,1.0008390774734,2991.28719743635,3251.69651930034
"z_year[3]",-0.0762080567290275,-0.0790504055,0.872570129065834,0.877835436114,-1.48222828,1.359850745,1.0014411758652,3050.71133857889,3061.15865528546
"z_year[4]",0.10256557061176,0.13435207,0.896629324370788,0.8812781964,-1.407423465,1.591711565,1.00092180469298,3116.70131658334,2850.45444444718
"z_year[5]",-0.0986512055202625,-0.103590195,0.897831168571644,0.891722935488,-1.556845215,1.37362517,1.00064570653978,2972.64019695557,2965.34335834783
"z_year[6]",0.284139469084268,0.28540012,0.898558118815822,0.871953969327,-1.23084132,1.73445134,1.00130249494109,2258.38683476893,2599.28608568331
"z_land[1]",-0.0200970807086925,-0.0332386595,0.972625918656103,0.9897677931393,-1.579282585,1.5631817,1.00078872231971,4495.98727126537,3225.27472291146
"z_land[2]",-0.010133225263646,-0.027079327,0.961687368217827,0.947923260648,-1.59706702,1.54869009,1.00190364634196,4423.12204372536,3047.81934198966
"z_land[3]",0.0019579928267035,0.020090473,0.967568205838822,0.971328585003,-1.59956634,1.57376852,1.00086040489427,3283.66978220467,3134.97665728596
"z_land[4]",-0.0213277547672175,-0.0309294815,0.97437111769962,0.994924853412,-1.61433003,1.575539275,1.00018083052188,5321.63874526807,3226.6789765027
"z_land[5]",0.02594976563719,0.0529318115,0.949441951945051,0.944485229856,-1.57104534,1.546043445,1.00025454770214,3237.47134284295,2942.43340936776
"z_land[6]",-0.010868972755645,-0.01239937,0.985601805756673,0.98797409844,-1.601983825,1.645034735,1.0007563911484,3162.80675458277,2461.33563119985
"z_land[7]",-0.0288371874936252,-0.0308338,0.946093729662146,0.943773759768,-1.56156998,1.505040835,1.00089374270938,3579.52242819314,2875.64836581883
"z_land[8]",-0.02777166403328,-0.00854294165,0.950605656582612,0.918363515433,-1.577325875,1.531126585,1.00186440842595,3963.02422591111,3030.88502783842
"z_land[9]",-0.0130555949813975,-0.019633918,0.973938171306213,0.993182968911,-1.610815075,1.570237265,1.00041624354944,3329.90137715695,2942.79136320192
"z_land[10]",0.037520140183525,0.044085398,0.933334841855321,0.947947849569,-1.520857385,1.532665215,1.00096385149957,4894.21479286735,3017.58348917684
"z_land[11]",0.131499623375776,0.137544195,0.956532670416922,0.96118344231,-1.448403005,1.666298555,1.00026441380755,3978.02073920044,3036.35435434793
"z_land[12]",-0.0243838859217177,-0.032028168,0.948786418979321,0.9476790126762,-1.612337785,1.51381155,1.0013880090151,4046.58509078589,3156.82458075645
"z_land[13]",0.067355947702665,0.059240221,0.970993145724327,0.9761289784176,-1.52201144,1.68320294,1.00100289784337,4658.65848453453,2885.22911095307
"z_land[14]",-0.158433683733315,-0.171373635,0.998364145333751,1.025909725638,-1.744643415,1.47806357,1.00013204294759,3266.56184062662,2965.9389650655
"z_land[15]",0.118886371754172,0.104887305,0.984315043638927,0.979525999011,-1.50956815,1.75977172,1.0018390936753,3826.2029881583,2874.42701698362
"z_land[16]",-0.027790378717605,-0.012468091,0.946150562244029,0.928373533962,-1.588527925,1.525930475,1.000293526636,3778.43788167432,3349.50848070315
"z_yp[1]",0.962325034571577,1.0299553,0.539097183574464,0.513755800404,-0.02427598975,1.76294274,1.00502737963598,731.398073455264,1435.66453709743
"z_yp[2]",-0.654360160047363,-0.57064512,0.586117733597979,0.558297441009,-1.7491571,0.1707895105,1.00349323338406,646.07596235261,1135.76638150908
"z_yp[3]",1.97777632820825,2.0138272,0.564763079751776,0.55231268148,0.967598105,2.826411395,1.00426817163788,798.118657079444,1523.42023756107
"z_yp[4]",-2.2142885895575,-2.2097316,0.484148198833738,0.49410276615,-3.000029685,-1.408261715,1.00198613406014,833.280852036035,1906.11604831083
"z_yp[5]",-0.682320001247405,-0.697962545,0.425464958213856,0.422052735342,-1.350672185,0.0473717673999999,1.0038119284352,592.994218518984,1693.11255399734
"z_yp[6]",0.69499568301721,0.65605485,0.425245590817353,0.422410790655,0.06283917555,1.457907125,1.00248437961286,704.468569106276,1580.1815997415
"z_yp[7]",-0.268402842908394,-0.285477625,0.414318881697107,0.390878839029,-0.9329310215,0.467920523,1.00393439138874,623.789876763852,1176.73461101738
"z_yp[8]",1.0298950329995,0.983248195,0.46042883246567,0.444083481933,0.342291162,1.84710223,1.00161920744513,700.995339015122,1178.84481239956
"z_yp[9]",-0.771717823259775,-0.785858085,0.43302497664199,0.413214964155,-1.481373575,-0.0273970441,1.00244284488668,694.244910561864,1213.33409049932
"z_yp[10]",-0.504845627966288,-0.51866233,0.376192960968637,0.356833850751,-1.116797425,0.130743848,1.00348951021202,1034.37861739343,1398.64287200126
"z_yp[11]",-0.0488392744861315,-0.0556283765,0.381737003395855,0.3627469955109,-0.663220142,0.618796041,1.00188029120602,1081.11049752103,1475.20183102429
"z_yp[12]",1.29268292556975,1.26525895,0.429655751740415,0.41473755729,0.622717534,2.0313759,1.00157725453274,1063.37262560598,1862.75654335054
"z_yp[13]",-0.87432920376617,-0.874768925,0.39791923421664,0.378232372224,-1.54563665,-0.2152682305,1.00141625009959,1040.38456777619,1751.65558994581
"z_yp[14]",-1.5254045529664,-1.5192381,0.424967055404894,0.42279148527,-2.23304994,-0.851804373500001,0.999954139756594,1002.19141255122,1511.17484729676
"z_yp[15]",0.969791869411725,0.96685881,0.421899541798472,0.398090316624,0.2983426545,1.68061123,1.00017186001655,895.198484539305,1045.76115025995
"z_yp[16]",0.499332558335265,0.49624887,0.378745805671771,0.35641918977,-0.1234233965,1.123788845,1.00257711844213,1039.11150082937,1718.36130185534
"z_yp[17]",-0.102337931336533,-0.0940143445,0.384984388642568,0.362069148567,-0.741972376,0.504268742,1.00236207420282,934.580668820155,1228.07252742522
"z_yp[18]",-0.409399204772075,-0.39738335,0.394881381324287,0.379093355109,-1.060176095,0.2353969785,1.00190524675182,865.355247665174,1272.6952763416
"z_yp[19]",0.0551393374235075,0.0607185425,0.374183393077315,0.359877124467,-0.5768019655,0.675801582,1.00239031775279,1036.31647330491,1793.26502763968
"z_yp[20]",0.992729098839075,0.991649615,0.408112219325599,0.377384317611,0.327812651,1.6852324,1.0026656903877,1024.37668735497,1488.02505958776
"z_yp[21]",-0.511672801416045,-0.487464785,0.399828275749127,0.377151994191,-1.18858057,0.1147264595,1.00672399982309,844.510082941972,1092.72764759386
"z_yp[22]",0.75857987300793,0.74464574,0.398807612260933,0.37818101496,0.1355503285,1.433794475,1.00253662488024,965.254509613195,1319.79072753546
"z_yp[23]",-0.168403196411124,-0.170168885,0.374448867944144,0.3572595489477,-0.7917802025,0.456123481,1.00358494120872,1014.29266042277,1543.67130458965
"z_yp[24]",-1.08347412830171,-1.07420225,0.410818405654373,0.38890362294,-1.768772065,-0.410563707,1.00038083398106,1050.92423752025,1519.54888399326
"z_yp[25]",0.871190693706433,0.853195555,0.395438412236531,0.37358695647,0.243829702,1.541717495,1.00223534582823,996.065659808952,1509.28541396433
"z_yp[26]",0.418327917797175,0.400660215,0.39162779628665,0.375356246832,-0.205987802,1.072940475,1.00221739933459,947.746264162429,1041.62723154694
"z_yp[27]",-0.967963150818365,-0.94771861,0.425522563782033,0.405326813094,-1.70477591,-0.315291787,1.00175285991581,839.837590679738,1089.28804560332
"z_yp[28]",0.394730112465525,0.394132745,0.381414480788756,0.355486508349,-0.215701778,1.025798515,1.00301233637507,1052.93946612734,1482.45328989927
"z_yp[29]",0.89039103135905,0.886917505,0.38713889941625,0.359826545568,0.263407335,1.533033275,1.00603445358702,1093.09292192174,1546.36665416544
"z_yp[30]",-0.67692712478385,-0.65500378,0.4078603169506,0.380499119364,-1.35838264,-0.0367592351500004,1.00114665834898,874.075507098671,1193.004418458
"z_yp[31]",0.0435256776410275,0.0478089145,0.372222469373478,0.34111727517,-0.58827902,0.667126581,1.00112536484299,932.830757650482,1612.05913999383
"z_yp[32]",-0.8153948674958,-0.789240585,0.404200670820281,0.388005345252,-1.4923282,-0.183865029,1.00293889516836,779.589732421714,1359.83247408422
"z_yp[33]",0.6064845639277,0.61764219,0.392107943293855,0.363940886589,-0.07244872935,1.228815945,1.00249998953612,805.515766044774,850.104698000501
"z_yl[1]",0.0292517108591325,0.0224488225,1.01001491892694,1.0036424190975,-1.627130625,1.673219035,1.00200350463212,5515.88592558276,3267.68857460423
"z_yl[2]",0.002330574767861,-0.00297303265,1.00080676909203,0.99432792507111,-1.616581815,1.65115481,1.00057621906328,6437.84888040021,2690.97937453108
"z_yl[3]",-0.009552510840065,-0.023865674,1.01226670176094,1.038950245284,-1.653506345,1.64525329,0.999748469660055,5252.79413583896,2933.2686260952
"z_yl[4]",0.00353707528919075,0.00132528325,1.00645413554179,0.998052323982,-1.63304197,1.67325519,1.00053924660535,5541.23514607281,3016.44698967848
"z_yl[5]",-0.009044704500575,-0.0090531382,1.00361308588199,1.001836252767,-1.68091508,1.65249963,1.00124825877829,5427.01465033011,2674.51749067448
"z_yl[6]",-0.0860154736696,-0.0705584855,0.987895117532773,0.9581494118637,-1.719776435,1.581753815,1.00137341606563,5223.15551547543,2635.66368961208
"z_yl[7]",-0.0016447115652185,-0.0037360494,1.00457772719465,1.03167324329244,-1.65870172,1.654694035,1.0018934788599,5296.78840027421,3161.18244231231
"z_yl[8]",-0.02329295349378,-0.021885498,1.01658185724758,1.0445885908752,-1.677556705,1.601101835,0.99983081396604,5732.8572321352,3180.13836935055
"z_yl[9]",-0.065182044045203,-0.060119111,1.00933941368186,1.008918173361,-1.720305685,1.56646667,1.00050262536883,4683.78065962799,2554.617766574
"z_yl[10]",0.0917379431653625,0.104481365,0.977755196364311,0.986966916369,-1.5036271,1.661830445,0.99987542936266,5062.53717344967,3054.76034021177
"z_yl[11]",0.064083020744025,0.0548299925,1.01205847270486,1.001396958387,-1.571817155,1.738004515,1.00130791502066,5110.90111637488,2814.28198854639
"z_yl[12]",-0.0933731532784575,-0.0842309455,1.01280797892247,1.0309245304407,-1.74255622,1.58323514,1.00043421244104,4694.49349961541,2837.45944390597
"z_yl[13]",0.0238680050942925,0.026204501,0.983982485978742,0.952626349542,-1.62484921,1.64784583,1.00127885468972,5041.298827029,3003.79749733326
"z_yl[14]",-0.024979072827345,-0.032603714,1.00408662891272,0.9940091492436,-1.647459485,1.62177048,1.00046392358912,5037.75712856442,2689.79180710663
"z_yl[15]",0.003679256963542,0.0258839125,0.982718687982353,0.9786559759725,-1.619020835,1.59578763,1.00046148187015,5393.13007669509,3164.44368918656
"z_yl[16]",0.009162470963825,0.00584818465,0.989380229144682,0.998516970822,-1.611965095,1.6495068,1.00187642076407,4783.3216114643,3125.38338637955
"z_yl[17]",-0.0120423845008639,-0.012479043,0.995445295467477,0.9872414153112,-1.66199069,1.64059616,1.0001330378547,5562.60458977757,3033.36972785587
"z_yl[18]",0.0057691248420324,0.001200265395,1.000372268654,1.02167386272237,-1.593430125,1.62922278,1.00064511551921,5776.19980043962,2930.66295341321
"z_yl[19]",0.0257665069994128,0.0166616385,1.0103866736328,1.0143559847001,-1.631854795,1.68908819,1.00404985674487,6018.60391473731,2873.30454180805
"z_yl[20]",-0.0016820292219805,0.0114421185,1.00892509459579,1.017145165239,-1.644866495,1.6568513,1.00068845072445,5858.51753510182,2776.81548739808
"z_yl[21]",-0.009244045065105,-0.0193230655,0.98052931042718,0.9795221805747,-1.62646256,1.58426215,1.00053432533526,5621.75747662962,3133.31161815128
"z_yl[22]",-0.042125932714825,-0.051505656,0.983239521597565,1.0032798544566,-1.624600435,1.609894165,1.0013112937941,6377.28897679981,3099.75764103301
"z_yl[23]",0.0087989777769275,-0.00976843555,0.998521041662814,1.006894053711,-1.61891089,1.66801637,0.999749770548528,5671.55241861198,3040.19149527387
"z_yl[24]",-0.00243125001035,0.0078511898,1.02864796804819,1.03903550249352,-1.696828835,1.670447775,1.00245502265045,5930.49903163729,2930.06646663896
"z_yl[25]",0.01283836978516,0.012223353,1.00923358741959,1.015011600057,-1.629645645,1.65550975,1.00118962330248,5038.25740249131,3031.11990719061
"z_yl[26]",-0.002200663116201,-0.00488417655,0.961819714616565,0.959761324977,-1.614946335,1.57987084,1.00013689478257,5334.64750677865,3199.80484147674
"z_yl[27]",-0.0225777693231075,-0.0134759815,0.992908603886675,0.9882857580099,-1.65334521,1.57962386,1.00298636655839,5199.12412091288,2737.4648846139
"z_yl[28]",-0.0123740866832,0.0058039148,1.00079154559154,0.988896446139,-1.71950626,1.62537361,1.00031788183327,5278.73383879759,2561.83053812051
"z_yl[29]",0.03734619375065,0.0560791575,0.971363928074162,0.9798269927565,-1.57933145,1.610867835,1.00090008969523,5523.3263421488,3302.94886560558
"z_yl[30]",-0.00433198503155925,-0.0117293765,0.993663635928771,0.977354271705,-1.637654765,1.61421767,1.00129440024589,4766.48567747549,2341.75214407892
"z_yl[31]",0.0662153859455925,0.060603307,1.01126990178364,0.999380236911,-1.580861875,1.708782745,1.0009783822344,5044.8328198,2949.34991685266
"z_yl[32]",-0.04246927974666,-0.03481453,1.00038230671917,0.998794380108,-1.694336375,1.59439596,1.00043044037853,5219.10994348548,2820.82817495441
"z_yl[33]",-0.0295729651790275,-0.0231476625,0.98107249922285,1.002662698485,-1.644548525,1.562358545,1.00032581345776,5037.42596860991,2662.51657713702
"z_yl[34]",-0.0340595269304975,-0.046989709,0.972067042550527,0.989850684564,-1.631324065,1.548221325,1.00058768322814,5625.44725105486,3043.1657227347
"z_yl[35]",-0.03876777525269,-0.040753282,1.00337850925433,1.004706840648,-1.644436155,1.585810075,1.00115185879428,5607.76490422021,2983.42012243915
"z_yl[36]",-0.002339636892085,-0.0106369945,0.963104390368504,0.970339498065,-1.55631852,1.574528835,1.00038076903951,4802.62856922109,2930.1856160502
"z_yl[37]",-0.0332911830721943,-0.0360522265,1.00940899826654,0.992061470967,-1.702328865,1.61414621,1.00147593981272,5300.9141258976,2869.43128294648
"z_yl[38]",-0.020003387369665,-0.0384319425,0.995485558518122,0.987733969131,-1.653010215,1.611187825,1.00126860638334,5010.35241919337,2786.18261964755
"z_yl[39]",-0.02495853536435,-0.038440613,0.989200548080053,1.000793466057,-1.62743843,1.570546025,0.999779291133327,5691.08078741846,3062.03979160133
"z_yl[40]",0.0537087975521025,0.070847414,0.989844776038985,0.9812793795924,-1.60059398,1.66037339,1.00082022556922,4315.44163648546,2893.04876286009
"z_yl[41]",-0.042486381790696,-0.049723502,0.971029034376599,0.961015864032,-1.640206685,1.57457383,1.00011230205806,5022.47469603419,2719.54878581599
"z_yl[42]",-0.0133134333123925,-0.00675773735,0.985465259781712,1.01298305136189,-1.651092995,1.572181905,1.00015009399573,5401.20517808267,3185.77800709953
"z_yl[43]",0.0217034451597798,0.0220146755,0.991764175158026,1.004216707914,-1.60374635,1.664524545,0.999814709188895,5754.68467769231,3189.82197340466
"z_yl[44]",-0.0401938109685316,-0.0449989675,0.991894960507925,1.0048641704535,-1.67387614,1.56002023,1.00070280938393,5593.5083716105,2993.62257167331
"z_yl[45]",0.0382660160383575,0.036318514,1.01999116491551,1.0344296703804,-1.66141124,1.72020755,0.999957272652074,4701.76190825033,3083.53706713203
"z_yl[46]",-0.03429649941307,-0.039547252,1.01290629361951,1.031285551695,-1.688339785,1.66318764,1.00069833631769,5103.35099761674,2526.08548606194
"z_yl[47]",-0.017907496925875,0.00224001805,0.987951854435897,0.97083365894907,-1.68379945,1.574217925,1.00236049107079,4213.0298994297,2750.02037000745
"z_yl[48]",-0.007580140105605,-0.0104303735,0.990090726694444,1.0001857505409,-1.64509823,1.61921926,1.0010989632449,4550.09790918944,3001.37603003294
"z_yl[49]",-0.03691328147334,-0.031159598,1.0074188514922,1.0160181772272,-1.696593195,1.599460095,0.999855783666791,5813.36029230708,3141.59793871887
"z_yl[50]",-0.0503269701693958,-0.0674323415,1.00280338107389,1.0093578732321,-1.672283595,1.60524827,1.00108791085575,5181.87579273363,3014.15946478503
"z_yl[51]",-0.074213719359085,-0.0801369605,1.01842086812835,0.9688176529017,-1.763293185,1.627229175,1.00133649907549,5206.15792334221,2867.19645249233
"z_yl[52]",0.145413561702227,0.136199545,0.99660360081849,0.996146753028,-1.50309631,1.807540375,1.00111755468288,5169.25712357133,2898.42199275008
"z_yl[53]",-0.056547368203125,-0.061363875,0.971596973207034,0.955873599366,-1.63039761,1.53241098,1.0005663827269,4647.16978846897,2696.33635164258
"z_yl[54]",0.0237548975244275,0.0276565805,1.00600514070394,1.003699362057,-1.609071935,1.682347625,1.00284301551576,4762.6108148294,2825.48446436281
"z_yl[55]",0.0717631952238885,0.09546212,0.985317530895814,0.996681675108,-1.51960606,1.669133075,1.00045598812892,5753.05411995663,3005.04806219987
"z_yl[56]",-0.0165487475579725,-0.0098088036,1.0083254090452,1.034310885951,-1.66766725,1.63462798,1.00108472531744,5288.51100960836,2689.90169771668
"z_yl[57]",-0.085062884283785,-0.079561497,1.0004431847378,0.9944205440568,-1.714151545,1.5476558,1.00144177727624,6623.42944630981,3032.96311607596
"z_yl[58]",0.0355938918885275,0.022115968,0.991629814998597,0.984102029085,-1.581808105,1.66973709,0.999814587452236,6006.34126879101,2961.08705320054
"z_yl[59]",-0.0063321953397325,0.00354643355,1.00552173957785,1.01953034031723,-1.595645735,1.62594225,1.00290262123482,4854.97814464215,2744.04801998311
"z_yl[60]",-0.006084866558075,-0.0147748925,0.98247672188606,0.9869471866695,-1.596956305,1.63016206,1.00010445937994,6119.13026427811,2980.23349548761
"z_yl[61]",-0.0212536930555525,-0.0213070645,0.999030778288216,1.010135439852,-1.667482525,1.582146635,1.00049220842624,5684.69351948886,3297.99458776025
"z_yl[62]",0.0013863943777775,0.00545488915,0.989840291192923,0.99031969892121,-1.60376813,1.58754909,1.00139435551377,6359.96697714215,3025.70650797569
"z_yl[63]",-0.006253386526025,-0.0050580444,0.995355220090506,1.001956365606,-1.63243664,1.62218568,1.00172281408099,4371.46936353229,2472.18882599158
"z_yl[64]",-0.019245827895197,-0.033747288,0.962890138679155,0.938641265436,-1.60600837,1.57914135,1.00080330267291,5263.46935466543,3200.6791574354
"z_yl[65]",-0.014744153143095,-0.0221245665,0.988092560979338,0.996955785609,-1.63406953,1.60974865,1.00104411438603,5472.03413341249,3166.79250842807
"z_yl[66]",0.11417518055507,0.14018906,1.01441646190357,1.027691721882,-1.571046635,1.740568145,1.00002415083644,4868.56774426077,3031.64364686526
"z_yl[67]",-0.044433625789825,-0.0395265015,0.980001047095158,0.967917715443,-1.67112249,1.561837975,1.00127528363457,5464.78676414685,2847.01268999846
"z_yl[68]",0.0217108099097287,-9.89583975e-05,0.984315578357071,0.971767170110867,-1.572367025,1.699588645,1.000162522096,5266.20443640378,2474.18227269752
"z_yl[69]",0.037399431074875,0.0682110785,0.988121905426931,0.991238331447,-1.62348874,1.623477415,1.00028493520273,5404.1365932795,2936.03678218522
"z_yl[70]",-0.0920350582687025,-0.09594013,0.998137472978196,0.986307707931,-1.67546489,1.53972428,1.0021140559472,5203.01334648038,2595.23307808205
"z_yl[71]",0.03113060750857,0.023492389,0.986336832696503,0.962400612432,-1.625951395,1.653789905,1.00310095993468,4953.35740815969,2931.77673168694
"z_yl[72]",0.04374273014055,0.0548040315,1.01825205168253,1.0131285623991,-1.620751275,1.686443,1.00025387153317,5430.63841916558,3141.11043752674
"z_yl[73]",-0.01741185938755,-0.013737932,1.01688836383682,0.99228527685,-1.66165612,1.652855635,1.0009833985627,5499.33002959605,3031.57857233465
"z_yl[74]",0.0234170905914175,0.0124278795,1.00765423466107,1.0144528088583,-1.602182485,1.692326705,1.00236313935038,6189.75376436369,2475.08756533236
"z_yl[75]",0.0521110503777,0.066076931,0.982371141649507,0.9837297126426,-1.57893939,1.68305346,1.00037648476101,5321.17555769628,2970.44436582282
"z_yl[76]",-0.081724075477044,-0.0871283085,0.987303552859218,0.9782669476629,-1.68587128,1.507473095,1.00000310848918,5355.09053056474,2749.70599821254
"z_yl[77]",0.0408224008742328,0.040383795,0.997926762869667,0.985693407447,-1.62844997,1.687274065,1.00116008870716,5379.71866903057,2516.42557541698
"z_yl[78]",0.0732655023854965,0.0722006095,0.958263826380504,0.93627976533,-1.531080345,1.62572104,1.0000670990447,6113.38032174227,2902.71017187507
"z_yl[79]",-0.0486418217389825,-0.0406201465,1.00326078718726,1.001378922558,-1.736381305,1.585370685,1.00184972871314,5459.14533945886,3083.97818788861
"z_yl[80]",0.037875012382215,0.018983182,0.982610063171814,0.972985286721,-1.560706435,1.6768488,1.00062759767462,4839.02232012478,2851.4574212909
"z_yl[81]",0.092407611839615,0.0872518255,1.01079173786695,0.992738188911,-1.538771575,1.770963115,0.999902312994138,5261.68320650313,3129.58602587505
"z_yl[82]",-0.156362071588595,-0.135175445,0.994927583874413,0.964106403036,-1.820864415,1.4662056,0.999885718417477,4430.71569994837,2901.74216326344
"z_yl[83]",-0.0629090718771125,-0.063037407,0.996753888198419,0.989916022746,-1.685118795,1.58942598,0.999685932273553,4915.43389917656,3091.28598135469
"z_yl[84]",-0.019241941652991,-0.0213933445,0.986503799702549,1.0024764920793,-1.62445957,1.5957804,0.999945444219157,5480.82109665433,3158.03084032811
"z_yl[85]",-0.055887648273755,-0.0755999975,0.95411283322363,0.949311678483,-1.633335875,1.54253835,1.00000917485993,6002.28667326621,2935.43047725052
"z_yl[86]",0.063011833505825,0.063947297,0.983557173313663,1.0160601644592,-1.53645519,1.674839515,1.00030048093674,4873.96494948582,3196.11589570143
"z_yl[87]",0.0299903207968825,0.041983191,0.996746705441792,1.028017997664,-1.61819881,1.65781579,1.00024550940858,5787.18696540652,2777.69749112437
"z_yl[88]",0.05335924637195,0.068500315,0.993103925108243,1.005047060283,-1.562456155,1.688455755,1.00461669722097,5966.78389586616,2794.44852802157
"z_yl[89]",-0.015108693270429,-0.0032726047,1.02110981068776,1.02536779086,-1.694022605,1.68408797,1.00043395909006,5483.80754250661,3064.7382733042
"z_yl[90]",0.0898332752328425,0.0771009325,0.960351780402156,0.9306717678195,-1.50619369,1.69787497,0.999964451774003,5712.67067634916,2934.63874446542
"z_yl[91]",-0.0449341575413875,-0.0507701635,1.00276091848681,1.012707076269,-1.655759535,1.57675216,1.00083195494267,5315.00515658106,2900.06408179855
"z_yl[92]",-0.000940051745108751,0.01016904345,1.00767747013221,1.02107188323,-1.661210125,1.60755106,1.00106532779451,5994.3138682404,3070.35905425213
"z_yl[93]",0.0181205364855325,0.0347599615,0.972395113449738,0.984393871482,-1.57483718,1.635485905,1.00040180815864,4896.19144467388,2993.06563270674
"z_yl[94]",0.0684573202630075,0.0696102255,1.0004187565503,1.010140339845,-1.572648905,1.696252715,1.00024335589444,5556.12798656753,3007.16487326671
"z_yl[95]",0.04883305315285,0.0522803875,1.01433198358671,0.9860906812365,-1.65712194,1.690220705,1.00091331840878,4816.6208799711,2739.81920069136
"z_yl[96]",-0.104229609644082,-0.103687395,1.00079373599921,1.012034746821,-1.68871369,1.58899069,0.999869390320106,4721.0578554033,3159.1380245999
"z_pl[1]",-0.183625585437823,-0.172951725,0.982968078145238,0.982784753811,-1.794635125,1.40784671,1.00128138364615,3638.77637195192,2973.12780544446
"z_pl[2]",-0.128588186247788,-0.11677451,0.959917946220931,0.964202935122,-1.68517986,1.445572245,1.00135098976502,4070.51336031295,3051.05753371113
"z_pl[3]",-0.0335515883913075,-0.028545721,1.02510662809489,1.008770810334,-1.75842021,1.66952919,1.00134358988557,4257.54505749521,2771.77207571662
"z_pl[4]",0.183998519183942,0.19854829,0.98715152633982,0.990437519883,-1.49529717,1.76387772,1.0004151631703,3386.04769076182,2873.54159580248
"z_pl[5]",0.03016773779104,0.0279625185,0.967662380753722,0.9720092889171,-1.532398655,1.65269514,0.999880358856232,4771.45524606607,3082.63641947037
"z_pl[6]",0.08329957644042,0.062151587,0.953966742626275,0.947993706387,-1.489875125,1.66241839,0.99983713143167,4640.04534377449,3014.38746299961
"z_pl[7]",-0.433498378022985,-0.453016185,1.01809556061518,0.974407589379,-2.13692051,1.276984695,1.00087501743251,1558.06485066132,2690.62596292719
"z_pl[8]",-0.0780132510487035,-0.0629741655,0.96277880149375,0.9852957214947,-1.658188595,1.493895155,1.00066614442493,4901.58792089229,2832.08846891008
"z_pl[9]",-0.107720688815735,-0.102529665,0.991579330639964,0.995611097061,-1.779280145,1.51792501,0.999943282505131,4555.74810088577,2988.91287682731
"z_pl[10]",0.292747302557822,0.293074285,0.973327805890433,0.956983103076,-1.319599605,1.90083434,1.00014204404732,2973.67693928608,2812.95272882117
"z_pl[11]",0.04635893434436,0.05598535,1.00225886360237,0.995360730399,-1.60559856,1.681061335,1.00021275225654,5081.65165553418,3219.95709060087
"z_pl[12]",0.244281949587023,0.259706815,0.978183911492779,0.98406188769,-1.37199912,1.86925207,1.00364520346787,3882.98646188812,2468.25162364084
"z_pl[13]",-0.131192358417958,-0.137487535,0.961094281981541,0.958433033985,-1.687811665,1.445502695,1.00164090801134,4089.04288848655,3147.8327057412
"z_pl[14]",0.0936883930513725,0.0972585375,0.962065994736634,0.9137692160205,-1.537240455,1.707811885,0.999843274188261,3252.96558542077,2769.28962655419
"z_pl[15]",0.0342908990010425,0.0420672755,0.942539963871354,0.9488487433047,-1.51984892,1.562116545,1.0003404553273,3580.9273778551,2798.44688226394
"z_pl[16]",-0.00877613546210575,-0.0165401,0.981544235002569,0.9717983394,-1.6236131,1.64326847,1.00035897987027,4048.47956075814,2553.82627972352
"z_pl[17]",-0.0119144775274895,0.0084803838,0.937712809137653,0.93049756424688,-1.562788305,1.55592087,1.00079946417444,4224.41947937232,3041.34566616174
